"Latest: Time (s)","Latest: Pressure (kPa)"
15.3075,197.502896346
15.31,197.502896346
15.3125,197.502896346
15.315,197.502896346
15.3175,197.502896346
15.32,197.502896346
15.3225,197.502896346
15.325,197.502896346
15.3275,197.502896346
15.33,197.502896346
15.3325,197.439218359
15.335,197.502896346
15.3375,197.502896346
15.34,197.502896346
15.3425,197.502896346
15.345,197.502896346
15.3475,197.502896346
15.35,197.502896346
15.3525,197.502896346
15.355,197.502896346
15.3575,197.502896346
15.36,197.502896346
15.3625,197.502896346
15.365,197.439218359
15.3675,197.502896346
15.37,197.502896346
15.3725,197.502896346
15.375,197.439218359
15.3775,197.502896346
15.38,197.502896346
15.3825,197.502896346
15.385,197.502896346
15.3875,197.502896346
15.39,197.439218359
15.3925,197.502896346
15.395,197.502896346
15.3975,197.439218359
15.4,197.439218359
15.4025,197.502896346
15.405,197.502896346
15.4075,197.502896346
15.41,197.502896346
15.4125,197.502896346
15.415,197.502896346
15.4175,197.439218359
15.42,197.502896346
15.4225,197.439218359
15.425,197.502896346
15.4275,197.502896346
15.43,197.502896346
15.4325,197.502896346
15.435,197.502896346
15.4375,197.502896346
15.44,197.502896346
15.4425,197.502896346
15.445,197.502896346
15.4475,197.502896346
15.45,197.502896346
15.4525,197.502896346
15.455,197.502896346
15.4575,197.502896346
15.46,197.502896346
15.4625,197.502896346
15.465,197.502896346
15.4675,197.502896346
15.47,197.502896346
15.4725,197.502896346
15.475,197.502896346
15.4775,197.502896346
15.48,197.502896346
15.4825,197.502896346
15.485,197.502896346
15.4875,197.439218359
15.49,197.502896346
15.4925,197.502896346
15.495,197.502896346
15.4975,197.502896346
15.5,197.502896346
15.5025,197.502896346
15.505,197.502896346
15.5075,197.502896346
15.51,197.502896346
15.5125,197.502896346
15.515,197.502896346
15.5175,197.502896346
15.52,197.502896346
15.5225,197.502896346
15.525,197.502896346
15.5275,197.502896346
15.53,197.502896346
15.5325,197.502896346
15.535,197.502896346
15.5375,197.502896346
15.54,197.502896346
15.5425,197.502896346
15.545,197.502896346
15.5475,197.502896346
15.55,197.502896346
15.5525,197.502896346
15.555,197.502896346
15.5575,197.439218359
15.56,197.502896346
15.5625,197.502896346
15.565,197.502896346
15.5675,197.502896346
15.57,197.502896346
15.5725,197.502896346
15.575,197.502896346
15.5775,197.502896346
15.58,197.502896346
15.5825,197.502896346
15.585,197.502896346
15.5875,197.502896346
15.59,197.502896346
15.5925,197.502896346
15.595,197.502896346
15.5975,197.502896346
15.6,197.502896346
15.6025,197.502896346
15.605,197.502896346
15.6075,197.502896346
15.61,197.502896346
15.6125,197.439218359
15.615,197.502896346
15.6175,197.502896346
15.62,197.502896346
15.6225,197.502896346
15.625,197.439218359
15.6275,197.502896346
15.63,197.439218359
15.6325,197.439218359
15.635,197.502896346
15.6375,197.502896346
15.64,197.502896346
15.6425,197.439218359
15.645,197.502896346
15.6475,197.502896346
15.65,197.502896346
15.6525,197.502896346
15.655,197.502896346
15.6575,197.439218359
15.66,197.502896346
15.6625,197.502896346
15.665,197.502896346
15.6675,197.502896346
15.67,197.502896346
15.6725,197.502896346
15.675,197.502896346
15.6775,197.439218359
15.68,197.502896346
15.6825,197.502896346
15.685,197.502896346
15.6875,197.502896346
15.69,197.502896346
15.6925,197.439218359
15.695,197.502896346
15.6975,197.502896346
15.7,197.439218359
15.7025,197.502896346
15.705,197.502896346
15.7075,197.502896346
15.71,197.502896346
15.7125,197.439218359
15.715,197.502896346
15.7175,197.502896346
15.72,197.502896346
15.7225,197.502896346
15.725,197.439218359
15.7275,197.502896346
15.73,197.502896346
15.7325,197.502896346
15.735,197.439218359
15.7375,197.502896346
15.74,197.502896346
15.7425,197.439218359
15.745,197.439218359
15.7475,197.502896346
15.75,197.502896346
15.7525,197.502896346
15.755,197.502896346
15.7575,197.439218359
15.76,197.439218359
15.7625,197.502896346
15.765,197.502896346
15.7675,197.502896346
15.77,197.502896346
15.7725,197.502896346
15.775,197.502896346
15.7775,197.439218359
15.78,197.439218359
15.7825,197.502896346
15.785,197.502896346
15.7875,197.502896346
15.79,197.502896346
15.7925,197.502896346
15.795,197.502896346
15.7975,197.502896346
15.8,197.502896346
15.8025,197.502896346
15.805,197.502896346
15.8075,197.502896346
15.81,197.502896346
15.8125,197.439218359
15.815,197.502896346
15.8175,197.502896346
15.82,197.502896346
15.8225,197.502896346
15.825,197.439218359
15.8275,197.502896346
15.83,197.502896346
15.8325,197.439218359
15.835,197.502896346
15.8375,197.439218359
15.84,197.502896346
15.8425,197.502896346
15.845,197.502896346
15.8475,197.502896346
15.85,197.502896346
15.8525,197.502896346
15.855,197.502896346
15.8575,197.502896346
15.86,197.502896346
15.8625,197.502896346
15.865,197.502896346
15.8675,197.502896346
15.87,197.502896346
15.8725,197.502896346
15.875,197.502896346
15.8775,197.439218359
15.88,197.502896346
15.8825,197.502896346
15.885,197.502896346
15.8875,197.502896346
15.89,197.439218359
15.8925,197.439218359
15.895,197.502896346
15.8975,197.502896346
15.9,197.502896346
15.9025,197.502896346
15.905,197.502896346
15.9075,197.502896346
15.91,197.439218359
15.9125,197.502896346
15.915,197.502896346
15.9175,197.502896346
15.92,197.502896346
15.9225,197.502896346
15.925,197.502896346
15.9275,197.502896346
15.93,197.502896346
15.9325,197.502896346
15.935,197.502896346
15.9375,197.502896346
15.94,197.502896346
15.9425,197.502896346
15.945,197.502896346
15.9475,197.502896346
15.95,197.502896346
15.9525,197.502896346
15.955,197.502896346
15.9575,197.439218359
15.96,197.502896346
15.9625,197.502896346
15.965,197.502896346
15.9675,197.502896346
15.97,197.502896346
15.9725,197.502896346
15.975,197.502896346
15.9775,197.502896346
15.98,197.502896346
15.9825,197.502896346
15.985,197.502896346
15.9875,197.502896346
15.99,197.502896346
15.9925,197.502896346
15.995,197.502896346
15.9975,197.502896346
16,197.562828569
16.0025,197.502896346
16.005,197.502896346
16.0075,197.502896346
16.01,197.502896346
16.0125,197.502896346
16.015,197.502896346
16.0175,197.502896346
16.02,197.502896346
16.0225,197.502896346
16.025,197.502896346
16.0275,197.502896346
16.03,197.502896346
16.0325,197.562828569
16.035,197.502896346
16.0375,197.502896346
16.04,197.502896346
16.0425,197.502896346
16.045,197.502896346
16.0475,197.502896346
16.05,197.502896346
16.0525,197.502896346
16.055,197.502896346
16.0575,197.502896346
16.06,197.502896346
16.0625,197.502896346
16.065,197.502896346
16.0675,197.502896346
16.07,197.502896346
16.0725,197.502896346
16.075,197.502896346
16.0775,197.502896346
16.08,197.502896346
16.0825,197.502896346
16.085,197.502896346
16.0875,197.502896346
16.09,197.502896346
16.0925,197.439218359
16.095,197.502896346
16.0975,197.502896346
16.1,197.502896346
16.1025,197.502896346
16.105,197.502896346
16.1075,197.502896346
16.11,197.502896346
16.1125,197.502896346
16.115,197.502896346
16.1175,197.502896346
16.12,197.502896346
16.1225,197.502896346
16.125,197.502896346
16.1275,197.502896346
16.13,197.502896346
16.1325,197.502896346
16.135,197.502896346
16.1375,197.502896346
16.14,197.502896346
16.1425,197.502896346
16.145,197.502896346
16.1475,197.502896346
16.15,197.502896346
16.1525,197.502896346
16.155,197.502896346
16.1575,197.502896346
16.16,197.502896346
16.1625,197.502896346
16.165,197.439218359
16.1675,197.502896346
16.17,197.502896346
16.1725,197.439218359
16.175,197.502896346
16.1775,197.502896346
16.18,197.439218359
16.1825,197.439218359
16.185,197.502896346
16.1875,197.502896346
16.19,197.502896346
16.1925,197.502896346
16.195,197.439218359
16.1975,197.502896346
16.2,197.502896346
16.2025,197.502896346
16.205,197.502896346
16.2075,197.502896346
16.21,197.502896346
16.2125,197.502896346
16.215,197.439218359
16.2175,197.502896346
16.22,197.502896346
16.2225,197.502896346
16.225,197.502896346
16.2275,197.502896346
16.23,197.439218359
16.2325,197.502896346
16.235,197.502896346
16.2375,197.502896346
16.24,197.502896346
16.2425,197.502896346
16.245,197.502896346
16.2475,197.439218359
16.25,197.502896346
16.2525,197.502896346
16.255,197.439218359
16.2575,197.502896346
16.26,197.502896346
16.2625,197.502896346
16.265,197.502896346
16.2675,197.502896346
16.27,197.502896346
16.2725,197.502896346
16.275,197.502896346
16.2775,197.502896346
16.28,197.439218359
16.2825,197.502896346
16.285,197.502896346
16.2875,197.502896346
16.29,197.502896346
16.2925,197.502896346
16.295,197.502896346
16.2975,197.439218359
16.3,197.502896346
16.3025,197.502896346
16.305,197.502896346
16.3075,197.502896346
16.31,197.502896346
16.3125,197.502896346
16.315,197.502896346
16.3175,197.439218359
16.32,197.502896346
16.3225,197.502896346
16.325,197.502896346
16.3275,197.502896346
16.33,197.502896346
16.3325,197.502896346
16.335,197.502896346
16.3375,197.502896346
16.34,197.502896346
16.3425,197.439218359
16.345,197.502896346
16.3475,197.502896346
16.35,197.439218359
16.3525,197.502896346
16.355,197.502896346
16.3575,197.502896346
16.36,197.502896346
16.3625,197.502896346
16.365,197.502896346
16.3675,197.502896346
16.37,197.502896346
16.3725,197.502896346
16.375,197.439218359
16.3775,197.502896346
16.38,197.562828569
16.3825,197.502896346
16.385,197.502896346
16.3875,197.439218359
16.39,197.502896346
16.3925,197.502896346
16.395,197.502896346
16.3975,197.502896346
16.4,197.502896346
16.4025,197.502896346
16.405,197.502896346
16.4075,197.502896346
16.41,197.502896346
16.4125,197.562828569
16.415,197.562828569
16.4175,197.502896346
16.42,197.502896346
16.4225,197.502896346
16.425,197.502896346
16.4275,197.502896346
16.43,197.502896346
16.4325,197.562828569
16.435,197.502896346
16.4375,197.502896346
16.44,197.562828569
16.4425,197.502896346
16.445,197.502896346
16.4475,197.562828569
16.45,197.502896346
16.4525,197.502896346
16.455,197.502896346
16.4575,197.502896346
16.46,197.502896346
16.4625,197.502896346
16.465,197.502896346
16.4675,197.502896346
16.47,197.502896346
16.4725,197.502896346
16.475,197.502896346
16.4775,197.502896346
16.48,197.502896346
16.4825,197.502896346
16.485,197.502896346
16.4875,197.502896346
16.49,197.439218359
16.4925,197.502896346
16.495,197.502896346
16.4975,197.502896346
16.5,197.502896346
16.5025,197.502896346
16.505,197.502896346
16.5075,197.562828569
16.51,197.439218359
16.5125,197.502896346
16.515,197.502896346
16.5175,197.502896346
16.52,197.502896346
16.5225,197.502896346
16.525,197.502896346
16.5275,197.562828569
16.53,197.502896346
16.5325,197.502896346
16.535,197.502896346
16.5375,197.502896346
16.54,197.502896346
16.5425,197.502896346
16.545,197.502896346
16.5475,197.502896346
16.55,197.502896346
16.5525,197.502896346
16.555,197.502896346
16.5575,197.502896346
16.56,197.502896346
16.5625,197.502896346
16.565,197.502896346
16.5675,197.502896346
16.57,197.439218359
16.5725,197.502896346
16.575,197.502896346
16.5775,197.502896346
16.58,197.502896346
16.5825,197.502896346
16.585,197.502896346
16.5875,197.502896346
16.59,197.439218359
16.5925,197.502896346
16.595,197.502896346
16.5975,197.502896346
16.6,197.502896346
16.6025,197.502896346
16.605,197.502896346
16.6075,197.502896346
16.61,197.502896346
16.6125,197.439218359
16.615,197.439218359
16.6175,197.502896346
16.62,197.502896346
16.6225,197.502896346
16.625,197.502896346
16.6275,197.502896346
16.63,197.502896346
16.6325,197.502896346
16.635,197.502896346
16.6375,197.502896346
16.64,197.562828569
16.6425,197.562828569
16.645,197.502896346
16.6475,197.502896346
16.65,197.502896346
16.6525,197.502896346
16.655,197.502896346
16.6575,197.502896346
16.66,197.502896346
16.6625,197.502896346
16.665,197.502896346
16.6675,197.502896346
16.67,197.502896346
16.6725,197.439218359
16.675,197.562828569
16.6775,197.502896346
16.68,197.502896346
16.6825,197.439218359
16.685,197.502896346
16.6875,197.502896346
16.69,197.502896346
16.6925,197.502896346
16.695,197.502896346
16.6975,197.502896346
16.7,197.502896346
16.7025,197.502896346
16.705,197.502896346
16.7075,197.502896346
16.71,197.562828569
16.7125,197.502896346
16.715,197.502896346
16.7175,197.502896346
16.72,197.562828569
16.7225,197.502896346
16.725,197.502896346
16.7275,197.502896346
16.73,197.502896346
16.7325,197.502896346
16.735,197.562828569
16.7375,197.502896346
16.74,197.502896346
16.7425,197.502896346
16.745,197.502896346
16.7475,197.502896346
16.75,197.439218359
16.7525,197.502896346
16.755,197.562828569
16.7575,197.502896346
16.76,197.502896346
16.7625,197.502896346
16.765,197.502896346
16.7675,197.502896346
16.77,197.502896346
16.7725,197.502896346
16.775,197.439218359
16.7775,197.562828569
16.78,197.502896346
16.7825,197.502896346
16.785,197.502896346
16.7875,197.502896346
16.79,197.502896346
16.7925,197.502896346
16.795,197.502896346
16.7975,197.502896346
16.8,197.502896346
16.8025,197.562828569
16.805,197.502896346
16.8075,197.502896346
16.81,197.502896346
16.8125,197.502896346
16.815,197.562828569
16.8175,197.502896346
16.82,197.439218359
16.8225,197.502896346
16.825,197.502896346
16.8275,197.502896346
16.83,197.439218359
16.8325,197.502896346
16.835,197.502896346
16.8375,197.502896346
16.84,197.502896346
16.8425,197.439218359
16.845,197.502896346
16.8475,197.502896346
16.85,197.502896346
16.8525,197.502896346
16.855,197.502896346
16.8575,197.502896346
16.86,197.502896346
16.8625,197.439218359
16.865,197.502896346
16.8675,197.502896346
16.87,197.502896346
16.8725,197.502896346
16.875,197.502896346
16.8775,197.439218359
16.88,197.502896346
16.8825,197.502896346
16.885,197.502896346
16.8875,197.502896346
16.89,197.502896346
16.8925,197.502896346
16.895,197.502896346
16.8975,197.502896346
16.9,197.502896346
16.9025,197.502896346
16.905,197.502896346
16.9075,197.502896346
16.91,197.502896346
16.9125,197.502896346
16.915,197.562828569
16.9175,197.502896346
16.92,197.502896346
16.9225,197.502896346
16.925,197.502896346
16.9275,197.502896346
16.93,197.502896346
16.9325,197.502896346
16.935,197.502896346
16.9375,197.502896346
16.94,197.502896346
16.9425,197.502896346
16.945,197.502896346
16.9475,197.502896346
16.95,197.562828569
16.9525,197.502896346
16.955,197.502896346
16.9575,197.439218359
16.96,197.502896346
16.9625,197.502896346
16.965,197.502896346
16.9675,197.502896346
16.97,197.502896346
16.9725,197.502896346
16.975,197.502896346
16.9775,197.502896346
16.98,197.502896346
16.9825,197.562828569
16.985,197.502896346
16.9875,197.502896346
16.99,197.502896346
16.9925,197.502896346
16.995,197.502896346
16.9975,197.502896346
17,197.502896346
17.0025,197.502896346
17.005,197.502896346
17.0075,197.562828569
17.01,197.502896346
17.0125,197.502896346
17.015,197.502896346
17.0175,197.502896346
17.02,197.502896346
17.0225,197.502896346
17.025,197.502896346
17.0275,197.562828569
17.03,197.502896346
17.0325,197.502896346
17.035,197.502896346
17.0375,197.502896346
17.04,197.502896346
17.0425,197.502896346
17.045,197.502896346
17.0475,197.502896346
17.05,197.562828569
17.0525,197.562828569
17.055,197.502896346
17.0575,197.502896346
17.06,197.502896346
17.0625,197.502896346
17.065,197.562828569
17.0675,197.502896346
17.07,197.502896346
17.0725,197.502896346
17.075,197.562828569
17.0775,197.502896346
17.08,197.502896346
17.0825,197.502896346
17.085,197.502896346
17.0875,197.502896346
17.09,197.502896346
17.0925,197.502896346
17.095,197.502896346
17.0975,197.502896346
17.1,197.502896346
17.1025,197.502896346
17.105,197.502896346
17.1075,197.502896346
17.11,197.502896346
17.1125,197.502896346
17.115,197.502896346
17.1175,197.502896346
17.12,197.562828569
17.1225,197.502896346
17.125,197.502896346
17.1275,197.502896346
17.13,197.502896346
17.1325,197.562828569
17.135,197.502896346
17.1375,197.502896346
17.14,197.502896346
17.1425,197.502896346
17.145,197.502896346
17.1475,197.502896346
17.15,197.502896346
17.1525,197.502896346
17.155,197.502896346
17.1575,197.502896346
17.16,197.502896346
17.1625,197.502896346
17.165,197.502896346
17.1675,197.502896346
17.17,197.502896346
17.1725,197.502896346
17.175,197.502896346
17.1775,197.502896346
17.18,197.502896346
17.1825,197.502896346
17.185,197.502896346
17.1875,197.502896346
17.19,197.502896346
17.1925,197.502896346
17.195,197.502896346
17.1975,197.439218359
17.2,197.502896346
17.2025,197.502896346
17.205,197.502896346
17.2075,197.502896346
17.21,197.502896346
17.2125,197.502896346
17.215,197.502896346
17.2175,197.502896346
17.22,197.502896346
17.2225,197.502896346
17.225,197.502896346
17.2275,197.502896346
17.23,197.502896346
17.2325,197.502896346
17.235,197.502896346
17.2375,197.502896346
17.24,197.502896346
17.2425,197.502896346
17.245,197.502896346
17.2475,197.502896346
17.25,197.502896346
17.2525,197.502896346
17.255,197.502896346
17.2575,197.502896346
17.26,197.502896346
17.2625,197.502896346
17.265,197.502896346
17.2675,197.502896346
17.27,197.502896346
17.2725,197.502896346
17.275,197.502896346
17.2775,197.502896346
17.28,197.502896346
