,Unnamed: 0,Latest: Time (s),Latest: Pressure (kPa)
461,461,1.1525,101.997152645
462,462,1.155,101.997152645
463,463,1.1575,101.997152645
464,464,1.16,101.997152645
465,465,1.1625,101.997152645
466,466,1.165,102.05708486799999
467,467,1.1675,101.997152645
468,468,1.17,101.997152645
469,469,1.1725,102.05708486799999
470,470,1.175,101.997152645
471,471,1.1775,101.997152645
472,472,1.18,101.997152645
473,473,1.1825,101.997152645
474,474,1.185,101.997152645
475,475,1.1875,101.997152645
476,476,1.19,101.997152645
477,477,1.1925,101.997152645
478,478,1.195,101.997152645
479,479,1.1975,101.997152645
480,480,1.2,102.05708486799999
481,481,1.2025,101.997152645
482,482,1.205,101.997152645
483,483,1.2075,102.05708486799999
484,484,1.21,101.997152645
485,485,1.2125,101.997152645
486,486,1.215,101.997152645
487,487,1.2175,101.997152645
488,488,1.22,102.05708486799999
489,489,1.2225,101.997152645
490,490,1.225,101.997152645
491,491,1.2275,101.997152645
492,492,1.23,101.997152645
493,493,1.2325,101.997152645
494,494,1.235,101.997152645
495,495,1.2375,102.05708486799999
496,496,1.24,101.997152645
497,497,1.2425,101.997152645
498,498,1.245,101.997152645
499,499,1.2475,101.997152645
500,500,1.25,101.997152645
501,501,1.2525,101.997152645
502,502,1.255,102.05708486799999
503,503,1.2575,101.997152645
504,504,1.26,101.997152645
505,505,1.2625,101.997152645
506,506,1.265,101.997152645
507,507,1.2675,101.997152645
508,508,1.27,101.997152645
509,509,1.2725,101.997152645
510,510,1.275,101.997152645
511,511,1.2775,102.05708486799999
512,512,1.28,101.997152645
513,513,1.2825,102.05708486799999
514,514,1.285,101.997152645
515,515,1.2875,101.997152645
516,516,1.29,101.997152645
517,517,1.2925,102.05708486799999
518,518,1.295,101.997152645
519,519,1.2975,101.997152645
520,520,1.3,101.997152645
521,521,1.3025,101.997152645
522,522,1.305,101.997152645
523,523,1.3075,102.05708486799999
524,524,1.31,102.05708486799999
525,525,1.3125,101.997152645
526,526,1.315,101.997152645
527,527,1.3175,101.997152645
528,528,1.32,101.997152645
529,529,1.3225,101.997152645
530,530,1.325,101.997152645
531,531,1.3275,101.997152645
532,532,1.33,101.997152645
533,533,1.3325,101.997152645
534,534,1.335,102.05708486799999
535,535,1.3375,101.997152645
536,536,1.34,101.997152645
537,537,1.3425,101.997152645
538,538,1.345,101.997152645
539,539,1.3475,101.997152645
540,540,1.35,101.997152645
541,541,1.3525,101.997152645
542,542,1.355,102.05708486799999
543,543,1.3575,101.997152645
544,544,1.36,101.997152645
545,545,1.3625,102.05708486799999
546,546,1.365,102.05708486799999
547,547,1.3675,101.997152645
548,548,1.37,101.997152645
549,549,1.3725,102.05708486799999
550,550,1.375,102.05708486799999
551,551,1.3775,101.997152645
552,552,1.38,101.997152645
553,553,1.3825,101.997152645
554,554,1.385,101.997152645
555,555,1.3875,101.997152645
556,556,1.39,102.05708486799999
557,557,1.3925,101.997152645
558,558,1.395,101.997152645
559,559,1.3975,101.997152645
560,560,1.4,101.997152645
561,561,1.4025,101.997152645
562,562,1.405,101.997152645
563,563,1.4075,101.997152645
564,564,1.41,101.997152645
565,565,1.4125,101.997152645
566,566,1.415,101.997152645
567,567,1.4175,102.05708486799999
568,568,1.42,101.997152645
569,569,1.4225,101.997152645
570,570,1.425,101.997152645
571,571,1.4275,101.997152645
572,572,1.43,101.997152645
573,573,1.4325,101.997152645
574,574,1.435,101.997152645
575,575,1.4375,102.05708486799999
576,576,1.44,101.997152645
577,577,1.4425,101.997152645
578,578,1.445,102.05708486799999
579,579,1.4475,101.997152645
580,580,1.45,102.05708486799999
581,581,1.4525,101.997152645
582,582,1.455,101.997152645
583,583,1.4575,101.997152645
584,584,1.46,101.997152645
585,585,1.4625,101.997152645
586,586,1.465,101.997152645
587,587,1.4675,101.997152645
588,588,1.47,101.997152645
589,589,1.4725,102.05708486799999
590,590,1.475,101.997152645
591,591,1.4775,101.997152645
592,592,1.48,102.05708486799999
593,593,1.4825,102.05708486799999
594,594,1.485,101.997152645
595,595,1.4875,101.997152645
596,596,1.49,101.997152645
597,597,1.4925,101.997152645
598,598,1.495,101.997152645
599,599,1.4975,101.997152645
600,600,1.5,101.997152645
601,601,1.5025,101.997152645
602,602,1.505,101.997152645
603,603,1.5075,101.997152645
604,604,1.51,101.997152645
605,605,1.5125,101.997152645
606,606,1.515,101.997152645
607,607,1.5175,101.997152645
608,608,1.52,101.997152645
609,609,1.5225,101.997152645
610,610,1.525,101.997152645
611,611,1.5275,102.05708486799999
612,612,1.53,101.997152645
613,613,1.5325,101.997152645
614,614,1.535,101.997152645
615,615,1.5375,102.05708486799999
616,616,1.54,101.997152645
617,617,1.5425,101.997152645
618,618,1.545,101.997152645
619,619,1.5475,101.997152645
620,620,1.55,101.997152645
621,621,1.5525,102.05708486799999
622,622,1.555,101.997152645
623,623,1.5575,101.997152645
624,624,1.56,101.997152645
625,625,1.5625,101.997152645
626,626,1.565,101.997152645
627,627,1.5675,101.997152645
628,628,1.57,101.997152645
629,629,1.5725,102.05708486799999
630,630,1.575,101.997152645
631,631,1.5775,101.997152645
632,632,1.58,102.05708486799999
633,633,1.5825,101.997152645
634,634,1.585,101.997152645
635,635,1.5875,101.997152645
636,636,1.59,101.997152645
637,637,1.5925,101.997152645
638,638,1.595,101.997152645
639,639,1.5975,101.997152645
640,640,1.6,102.05708486799999
641,641,1.6025,101.997152645
642,642,1.605,101.997152645
643,643,1.6075,102.05708486799999
644,644,1.61,101.997152645
645,645,1.6125,101.997152645
646,646,1.615,101.997152645
647,647,1.6175,102.05708486799999
648,648,1.62,101.997152645
649,649,1.6225,101.997152645
650,650,1.625,101.997152645
651,651,1.6275,101.997152645
652,652,1.63,101.997152645
653,653,1.6325,101.997152645
654,654,1.635,101.997152645
655,655,1.6375,101.997152645
656,656,1.64,101.997152645
657,657,1.6425,101.997152645
658,658,1.645,101.997152645
659,659,1.6475,101.997152645
660,660,1.65,101.997152645
661,661,1.6525,101.997152645
662,662,1.655,102.05708486799999
663,663,1.6575,101.997152645
664,664,1.66,101.997152645
665,665,1.6625,102.05708486799999
666,666,1.665,101.997152645
667,667,1.6675,101.997152645
668,668,1.67,102.05708486799999
669,669,1.6725,102.05708486799999
670,670,1.675,101.997152645
671,671,1.6775,101.997152645
672,672,1.68,101.997152645
673,673,1.6825,102.05708486799999
674,674,1.685,101.997152645
675,675,1.6875,102.05708486799999
676,676,1.69,102.05708486799999
677,677,1.6925,101.997152645
678,678,1.695,101.997152645
679,679,1.6975,102.05708486799999
680,680,1.7,101.997152645
681,681,1.7025,101.997152645
682,682,1.705,101.997152645
683,683,1.7075,101.997152645
684,684,1.71,102.05708486799999
685,685,1.7125,101.997152645
686,686,1.715,102.05708486799999
687,687,1.7175,102.05708486799999
688,688,1.72,102.05708486799999
689,689,1.7225,101.997152645
690,690,1.725,101.997152645
691,691,1.7275,101.997152645
692,692,1.73,101.997152645
693,693,1.7325,101.997152645
694,694,1.735,101.997152645
695,695,1.7375,101.997152645
696,696,1.74,101.997152645
697,697,1.7425,101.997152645
698,698,1.745,102.05708486799999
699,699,1.7475,101.997152645
700,700,1.75,101.997152645
701,701,1.7525,101.997152645
702,702,1.755,101.997152645
703,703,1.7575,101.997152645
704,704,1.76,101.997152645
705,705,1.7625,101.997152645
706,706,1.765,101.997152645
707,707,1.7675,101.997152645
708,708,1.77,102.05708486799999
709,709,1.7725,102.05708486799999
710,710,1.775,101.997152645
